,time,friends_count,lat,long,language
968,2014-07-29 09:01:38,589,-37.65012134,145.050605,en
969,2014-07-29 09:02:18,91,-37.71041585,144.79052988,en
970,2014-07-29 09:02:40,759,-37.83170472,144.99400437,en
971,2014-07-29 09:03:49,2001,-37.82382668,144.95141814,en
972,2014-07-29 09:05:15,1714,-37.8707322,145.01884468,en
973,2014-07-29 09:05:32,634,-37.79444118,144.98680616,en
974,2014-07-29 09:05:58,103,-38.1549797,144.57002259,en
975,2014-07-29 09:06:16,378,-37.8386304,145.1568238,und
976,2014-07-29 09:06:57,129,-37.64962254,145.0688131,en
977,2014-07-29 09:08:07,980,-37.82841911,145.05175535,en
978,2014-07-29 09:08:28,1695,-38.10334023,145.18812854,en
979,2014-07-29 09:08:29,87,-37.8452434,145.1102519,th
980,2014-07-29 09:08:43,284,-37.81270276,144.9647356,en
981,2014-07-29 09:08:46,1714,-37.87065642,145.01875638,en
982,2014-07-29 09:08:56,1107,-37.9175165,145.1880719,en
983,2014-07-29 09:09:05,634,-37.79458352,144.98671149,en
984,2014-07-29 09:09:14,227,-37.82398704,144.96691105,en
985,2014-07-29 09:09:52,1714,-37.87070022,145.01897595,en
986,2014-07-29 09:10:18,55,-37.76845893,144.92935704,en
987,2014-07-29 09:11:16,1993,-37.7790667,145.5409429,en
988,2014-07-29 09:11:23,490,-37.8853023,145.2998262,en
989,2014-07-29 09:11:43,597,-37.6868829,144.7357658,en
990,2014-07-29 09:12:11,249,-37.78108591,145.0633201,en
991,2014-07-29 09:12:33,31,-37.83328481,144.95653202,en
992,2014-07-29 09:13:12,960,-37.67774822,145.02592176,en
993,2014-07-29 09:13:18,279,-37.96993168,145.05566765,ja
994,2014-07-29 09:13:32,282,-37.8248167,144.9568429,en
995,2014-07-29 09:13:33,214,-37.761754,145.06717692,und
996,2014-07-29 09:13:56,601,-37.980678,145.16403931,en
997,2014-07-29 09:14:41,960,-37.67788525,145.02446739,en
998,2014-07-29 09:14:58,601,-37.98057657,145.16406946,en
999,2014-07-29 09:15:30,636,-37.6692635,145.1831636,en
1000,2014-07-29 09:16:32,265,-37.79813378,145.28347132,en
1001,2014-07-29 09:17:04,286,-37.77751,144.960678,en
1002,2014-07-29 09:18:21,1564,-37.9975253,145.2334612,en
1003,2014-07-29 09:18:33,50,-37.88777299,145.04834158,en
1004,2014-07-29 09:18:46,207,-37.81077683,144.96578812,th
1005,2014-07-29 09:19:04,1993,-37.7790962,145.5409182,en
1006,2014-07-29 09:19:20,246,-37.76628272,145.01182669,en
1007,2014-07-29 09:19:22,664,-37.61871588,145.10015171,en
1008,2014-07-29 09:19:36,824,-37.88181498,144.70179389,en
1009,2014-07-29 09:20:09,636,-37.6692366,145.1831755,en
1010,2014-07-29 09:20:10,128,-37.64253919,145.09584085,en
1011,2014-07-29 09:20:12,109,-37.77803392,145.01822454,en
1012,2014-07-29 09:20:19,664,-37.61874918,145.10012597,en
1013,2014-07-29 09:20:30,960,-37.67868492,145.02208858,en
1014,2014-07-29 09:20:36,776,-37.90050014,145.10397742,en
1015,2014-07-29 09:20:39,776,-37.90046016,145.10392578,en
1016,2014-07-29 09:20:41,1564,-37.9975807,145.2334149,en
1017,2014-07-29 09:21:23,1793,-37.93713044,145.01214755,en
1018,2014-07-29 09:21:38,1564,-37.9976316,145.2333399,en
1019,2014-07-29 09:22:02,249,-37.78935351,145.06720156,en
1020,2014-07-29 09:22:05,90,-37.80858989,144.95923956,en
1021,2014-07-29 09:22:41,434,-37.7412236,144.9450493,es
1022,2014-07-29 09:23:23,249,-37.78224501,145.06293873,en
1023,2014-07-29 09:23:28,93,-37.64728508,145.03963834,en
1024,2014-07-29 09:23:42,447,-37.81280146,145.01107693,da
1025,2014-07-29 09:24:34,664,-37.61871544,145.10015197,en
1026,2014-07-29 09:24:52,1994,-37.7791016,145.5409142,es
1027,2014-07-29 09:25:28,1023,-37.7665551,144.9701955,en
1028,2014-07-29 09:26:09,170,-37.80949062,144.77931989,en
1029,2014-07-29 09:26:19,1118,-37.681691,144.9266307,en
1030,2014-07-29 09:26:26,93,-37.64712374,145.03957807,en
1031,2014-07-29 09:26:39,1994,-37.779093,145.5409248,en
1032,2014-07-29 09:26:42,776,-37.90045829,145.10397459,en
1033,2014-07-29 09:26:49,268,-37.68286361,144.92387001,tr
1034,2014-07-29 09:26:53,664,-37.61872873,145.10011011,en
1035,2014-07-29 09:27:00,1793,-37.93702208,145.01217368,en
1036,2014-07-29 09:27:04,758,-37.7702861,144.91769071,en
1037,2014-07-29 09:28:51,1564,-37.9975918,145.2333835,en
1038,2014-07-29 09:29:04,52,-37.81074756,144.96752213,en
1039,2014-07-29 09:29:22,1625,-37.98759459,145.27044729,en
1040,2014-07-29 09:29:26,1759,-38.12030424,145.19383382,en
1041,2014-07-29 09:29:29,354,-37.9951693,145.18588747,en
1042,2014-07-29 09:30:41,138,-37.81997443,144.95745266,en
1043,2014-07-29 09:31:35,1821,-37.67136928,144.84781668,en
1044,2014-07-29 09:32:03,414,-37.81610792,144.96676935,en
1045,2014-07-29 09:32:04,211,-37.8903295,144.6098705,en
1046,2014-07-29 09:32:18,1564,-37.9976227,145.2334227,en
1047,2014-07-29 09:34:01,190,-37.84128697,145.04997733,en
1048,2014-07-29 09:34:32,601,-37.57067724,144.7071694,en
1049,2014-07-29 09:35:37,1564,-37.9975988,145.2333634,en
1050,2014-07-29 09:35:40,216,-37.85156987,145.12175042,in
1051,2014-07-29 09:36:16,55,-37.69633073,144.79407901,en
1052,2014-07-29 09:36:44,1996,-38.08375913,145.47689503,en
1053,2014-07-29 09:36:46,2001,-37.82408218,144.95112888,en
1054,2014-07-29 09:36:51,603,-37.5845141,144.6957001,en
1055,2014-07-29 09:36:52,28,-37.7965033,144.974509,und
1056,2014-07-29 09:37:01,264,-37.77723711,144.80258268,ja
1057,2014-07-29 09:37:58,602,-37.81214847,144.89646798,en
1058,2014-07-29 09:38:12,2953,-37.8143,144.963,en
1059,2014-07-29 09:38:21,1170,-37.95004393,145.04283095,en
1060,2014-07-29 09:39:39,157,-37.7946957,144.7661216,en
1061,2014-07-29 09:40:18,1116,-37.8362803,144.8828936,zh
1062,2014-07-29 09:40:35,378,-37.8386043,145.156757,und
1063,2014-07-29 09:41:02,295,-37.80333111,145.18794369,en
1064,2014-07-29 09:41:26,1801,-37.906601,145.34153187,en
1065,2014-07-29 09:41:41,128,-37.70022764,144.91848992,en
1066,2014-07-29 09:41:54,1801,-37.90689843,145.34149054,en
1067,2014-07-29 09:43:11,1785,-37.80568308,144.95611577,en
1068,2014-07-29 09:43:50,2000,-37.96755663,145.15175174,en
1069,2014-07-29 09:43:59,603,-37.81215635,144.89643602,en
1070,2014-07-29 09:44:10,361,-37.76960927,144.95313654,en
1071,2014-07-29 09:44:13,496,-37.85913414,144.98294725,en
1072,2014-07-29 09:44:19,129,-37.74815179,144.8640936,en
1073,2014-07-29 09:44:31,2953,-37.8143,144.963,en
1074,2014-07-29 09:44:33,1801,-37.90656571,145.34136578,en
1075,2014-07-29 09:44:36,1971,-37.78219223,144.91494751,en
1076,2014-07-29 09:45:21,657,-37.68189508,145.03447476,en
1077,2014-07-29 09:45:37,1994,-37.779067,145.5408574,en
1078,2014-07-29 09:45:44,1801,-37.90688866,145.34156091,en
1079,2014-07-29 09:45:57,52,-37.74849772,144.9258515,es
1080,2014-07-29 09:46:11,378,-37.8386062,145.1567839,und
1081,2014-07-29 09:46:26,1801,-37.90667031,145.34144453,en
1082,2014-07-29 09:46:42,1285,-37.85004553,144.9777507,en
1083,2014-07-29 09:47:10,938,-37.77602033,145.30545106,en
1084,2014-07-29 09:47:14,378,-37.8386037,145.1567729,und
1085,2014-07-29 09:47:24,295,-37.80340668,145.18782184,en
1086,2014-07-29 09:47:53,1116,-37.8547676,144.8460763,zh
1087,2014-07-29 09:48:08,426,-37.84448048,144.95673594,en
1088,2014-07-29 09:48:22,378,-37.8386317,145.1567747,und
1089,2014-07-29 09:48:27,1801,-37.90654086,145.3415524,en
1090,2014-07-29 09:48:46,157,-37.8164714,145.09536702,en
1091,2014-07-29 09:49:16,138,-37.81985481,144.95746097,en
1092,2014-07-29 09:49:38,590,-37.7740911,144.9538652,en
1093,2014-07-29 09:49:47,1170,-37.95638382,145.04373884,en
1094,2014-07-29 09:50:24,102,-37.5518198,144.63717179,en
1095,2014-07-29 09:51:07,104,-37.80486718,144.9576912,pt
1096,2014-07-29 09:51:08,378,-37.8386022,145.156769,und
1097,2014-07-29 09:51:15,715,-37.8062635,144.98224557,en
1098,2014-07-29 09:51:20,841,-37.84647651,144.65538133,ht
1099,2014-07-29 09:51:49,590,-37.7740336,144.9538219,en
1100,2014-07-29 09:52:29,264,-37.77724,144.80257822,ja
1101,2014-07-29 09:52:42,359,-37.8618061,144.9875449,en
1102,2014-07-29 09:53:53,590,-37.7740309,144.9537989,en
1103,2014-07-29 09:53:59,264,-37.77714166,144.80237106,ja
1104,2014-07-29 09:54:40,92,-37.7391572,144.9701341,en
1105,2014-07-29 09:54:51,630,-37.72938561,144.78339811,en
1106,2014-07-29 09:55:19,1801,-37.90671876,145.34144121,en
1107,2014-07-29 09:56:24,1410,-37.89510882,144.7738254,en
1108,2014-07-29 09:56:27,37,-37.73337987,145.03156071,ar
1109,2014-07-29 09:56:32,264,-37.77729829,144.80262643,ja
1110,2014-07-29 09:56:48,224,-38.0027755,145.2069472,en
1111,2014-07-29 09:57:00,1951,-37.7863297,144.9017388,en
1112,2014-07-29 09:57:16,1564,-37.9976598,145.2332969,en
1113,2014-07-29 09:58:19,331,-37.80868273,144.97583441,en
1114,2014-07-29 09:59:49,66,-38.05072397,145.34358032,en
1115,2014-07-29 10:00:03,29,-37.97638889,145.05,et
1116,2014-07-29 10:00:07,127,-37.8316668,144.96908918,nl
1117,2014-07-29 10:00:21,734,-37.7280706,144.9392359,en
1118,2014-07-29 10:01:10,262,-37.81346666,144.9427525,ar
1119,2014-07-29 10:01:17,2000,-37.71963874,145.08945084,en
1120,2014-07-29 10:01:58,189,-37.8471708,144.8738714,en
1121,2014-07-29 10:03:17,943,-37.8678139,144.9901615,en
1122,2014-07-29 10:03:39,1951,-37.7868843,144.9009971,en
1123,2014-07-29 10:03:50,264,-37.77722184,144.80234658,ja
1124,2014-07-29 10:03:54,332,-37.85332355,144.95993086,en
1125,2014-07-29 10:04:11,332,-37.85324617,144.96001528,en
1126,2014-07-29 10:04:38,264,-37.77723736,144.80257936,ja
1127,2014-07-29 10:05:16,1580,-37.67674973,144.87266565,und
1128,2014-07-29 10:05:31,943,-37.8677523,144.9901629,en
1129,2014-07-29 10:06:01,778,-37.9007637,145.10454425,en
1130,2014-07-29 10:06:16,99,-37.80049289,144.94804393,en
1131,2014-07-29 10:06:35,263,-37.80155298,144.8928655,ar
1132,2014-07-29 10:08:13,349,-37.76253285,144.88547466,en
1133,2014-07-29 10:08:16,270,-37.9284356,145.4558017,en
1134,2014-07-29 10:09:23,180,-37.81587513,144.96580565,en
1135,2014-07-29 10:09:24,1656,-37.8476106,144.9786785,en
1136,2014-07-29 10:09:39,266,-37.9690599,145.1732761,en
1137,2014-07-29 10:09:54,221,-37.98094152,145.14933583,en
1138,2014-07-29 10:10:06,264,-37.77723789,144.80258483,ja
1139,2014-07-29 10:10:09,1517,-37.80780443,144.94706702,und
1140,2014-07-29 10:10:23,332,-37.85329028,144.95997169,en
1141,2014-07-29 10:10:44,155,-37.82086284,144.96250918,en
1142,2014-07-29 10:11:36,980,-37.83425142,144.96537826,en
1143,2014-07-29 10:11:47,1613,-37.80604042,144.88143239,en
1144,2014-07-29 10:11:55,266,-37.9690432,145.173292,et
1145,2014-07-29 10:12:23,567,-37.7780563,144.75740366,zh
1146,2014-07-29 10:12:32,479,-37.818078,144.96681,en
1147,2014-07-29 10:12:32,312,-38.0565487,145.1299852,en
1148,2014-07-29 10:13:12,469,-37.82411264,144.9515302,de
1149,2014-07-29 10:13:39,167,-37.79506881,144.88293241,en
1150,2014-07-29 10:13:53,914,-38.17039931,145.13626174,en
1151,2014-07-29 10:14:06,1714,-37.87062599,145.01894209,en
1152,2014-07-29 10:14:16,29,-37.6730404,145.16214986,en
1153,2014-07-29 10:15:14,216,-38.07495232,145.34558779,en
1154,2014-07-29 10:15:22,266,-37.9690791,145.1733061,en
1155,2014-07-29 10:15:29,1760,-38.12032553,145.19384183,en
1156,2014-07-29 10:16:06,675,-37.82693742,145.00948808,en
1157,2014-07-29 10:16:45,295,-37.81773925,145.17611335,en
1158,2014-07-29 10:17:04,360,-37.76178979,145.30621103,en
1159,2014-07-29 10:18:25,392,-37.926854,144.9908261,en
1160,2014-07-29 10:18:50,1107,-37.9175202,145.1880664,en
1161,2014-07-29 10:18:51,349,-37.76244425,144.8854465,tl
1162,2014-07-29 10:19:01,295,-37.81786552,145.17600888,en
1163,2014-07-29 10:19:16,488,-37.81840042,144.94778919,en
1164,2014-07-29 10:19:45,150,-37.87714954,145.04232677,pt
1165,2014-07-29 10:19:59,621,-37.82515794,144.99012049,en
1166,2014-07-29 10:20:16,107,-37.85864769,144.97534497,ja
1167,2014-07-29 10:20:18,118,-37.83951376,144.99567832,en
1168,2014-07-29 10:20:32,211,-38.14523696,145.25433283,en
1169,2014-07-29 10:20:56,1625,-37.98766938,145.27065039,en
1170,2014-07-29 10:21:05,118,-37.83936771,144.99557851,en
1171,2014-07-29 10:21:43,812,-37.71405112,144.9155949,en
1172,2014-07-29 10:22:07,1613,-37.80605721,144.8813793,en
1173,2014-07-29 10:22:36,89,-37.8891547,145.2420931,en
1174,2014-07-29 10:22:45,1656,-37.8476051,144.9787292,en
1175,2014-07-29 10:22:57,349,-37.7626219,144.88551132,en
1176,2014-07-29 10:23:15,2781,-38.1567942,145.1236088,en
1177,2014-07-29 10:24:12,160,-37.76383401,144.99314896,en
1178,2014-07-29 10:26:05,1084,-37.8131869,144.9629796,en
1179,2014-07-29 10:26:18,914,-38.17033062,145.13623802,en
1180,2014-07-29 10:26:25,1714,-37.8706572,145.01878438,en
1181,2014-07-29 10:26:28,311,-37.8497691,145.2303851,en
1182,2014-07-29 10:26:36,507,-37.83911142,144.85657811,en
1183,2014-07-29 10:26:44,85,-37.72248541,144.83509962,en
1184,2014-07-29 10:26:53,110,-37.81164412,144.96753439,en
1185,2014-07-29 10:27:17,1656,-37.8476116,144.9786741,en
1186,2014-07-29 10:27:33,332,-37.85332761,144.95995454,en
1187,2014-07-29 10:27:41,22,-37.8876998,144.7272962,ja
1188,2014-07-29 10:27:49,470,-37.75934888,145.03502144,en
1189,2014-07-29 10:28:14,259,-37.81327765,144.95940294,en
1190,2014-07-29 10:28:29,841,-37.84657421,144.65567339,en
1191,2014-07-29 10:28:41,254,-37.8662304,144.9882427,en
1192,2014-07-29 10:28:55,85,-37.72220146,144.83502829,en
1193,2014-07-29 10:29:02,715,-37.80626655,144.98224296,en
1194,2014-07-29 10:29:37,1714,-37.87067864,145.01886619,en
1195,2014-07-29 10:30:27,69,-37.806395,144.9893193,en
1196,2014-07-29 10:30:36,937,-37.8236179,144.9601606,en
1197,2014-07-29 10:30:38,476,-37.79165,145.33451,en
1198,2014-07-29 10:30:50,227,-37.8308348,145.1278545,en
1199,2014-07-29 10:32:07,1087,-37.73701096,144.97096786,en
1200,2014-07-29 10:33:01,1047,-37.79945708,144.98902453,en
1201,2014-07-29 10:33:37,134,-37.98062776,145.07752273,en
1202,2014-07-29 10:34:04,1008,-37.82361581,145.19426801,fr
1203,2014-07-29 10:34:12,1733,-37.7280544,144.9392501,en
1204,2014-07-29 10:34:42,187,-37.80978704,144.98182746,en
1205,2014-07-29 10:35:19,224,-38.032233,145.3359604,en
1206,2014-07-29 10:35:30,89,-37.890948,145.0400598,en
1207,2014-07-29 10:35:40,1008,-37.82361658,145.19426413,fr
1208,2014-07-29 10:35:55,61,-37.84763238,145.25421744,en
1209,2014-07-29 10:35:56,361,-37.76167265,145.30624941,en
1210,2014-07-29 10:36:19,2953,-37.8143,144.963,en
1211,2014-07-29 10:36:30,142,-37.7596526,144.92471803,en
1212,2014-07-29 10:36:38,55,-37.87089724,144.98823863,en
1213,2014-07-29 10:36:41,349,-37.76230327,144.88512147,en
1214,2014-07-29 10:37:02,1793,-37.98907852,145.13937215,en
1215,2014-07-29 10:37:07,1008,-37.82361641,145.19426334,fr
1216,2014-07-29 10:37:11,167,-37.78910985,144.99015461,en
1217,2014-07-29 10:37:16,1785,-37.80562679,144.95616448,en
1218,2014-07-29 10:37:29,1564,-37.9976513,145.2333341,en
1219,2014-07-29 10:38:10,361,-37.76167796,145.30581558,en
1220,2014-07-29 10:38:16,2953,-37.8143,144.963,nl
1221,2014-07-29 10:38:29,522,-37.58135558,144.92108387,en
1222,2014-07-29 10:39:14,1733,-37.7281229,144.9392199,en
1223,2014-07-29 10:39:26,1341,-37.82741703,144.95853663,de
1224,2014-07-29 10:40:04,242,-37.81981982,144.93006974,en
1225,2014-07-29 10:40:05,6191,-37.85330202,144.77018277,en
1226,2014-07-29 10:40:15,280,-37.78966535,145.04592997,en
1227,2014-07-29 10:40:18,1008,-37.82360213,145.19419895,fr
1228,2014-07-29 10:40:24,18776,-37.75309813,145.31382456,en
1229,2014-07-29 10:40:37,361,-37.76162622,145.30622633,en
1230,2014-07-29 10:40:57,128,-37.70014503,144.91855151,und
1231,2014-07-29 10:41:13,214,-37.79458,144.95598,fr
1232,2014-07-29 10:41:21,68,-37.81152968,144.96921389,en
1233,2014-07-29 10:41:24,1008,-37.8236021,145.19419883,fr
1234,2014-07-29 10:41:26,44,-37.80099487,144.98725891,en
1235,2014-07-29 10:41:29,6191,-37.85334288,144.77030809,en
1236,2014-07-29 10:41:50,105,-38.18331704,145.11486517,en
1237,2014-07-29 10:41:58,431,-37.81708713,144.96569049,en
1238,2014-07-29 10:41:59,779,-37.58996907,145.08736861,en
1239,2014-07-29 10:42:05,18776,-37.75360546,145.31345621,en
1240,2014-07-29 10:42:28,1994,-37.7790866,145.5409285,en
1241,2014-07-29 10:42:29,35,-38.14506011,145.13957569,vi
1242,2014-07-29 10:42:49,6257,-37.8532835,144.77002756,en
1243,2014-07-29 10:43:01,118,-37.83881434,145.05027997,en
1244,2014-07-29 10:43:06,61,-37.8499795,144.7104839,en
1245,2014-07-29 10:43:17,195,-37.97128698,145.07252846,en
1246,2014-07-29 10:43:17,35,-37.85023321,144.97706884,en
1247,2014-07-29 10:43:19,6257,-37.85346266,144.77021992,en
1248,2014-07-29 10:43:54,1577,-37.8733024,144.69331,en
1249,2014-07-29 10:43:58,156,-37.86128633,145.04433339,tl
1250,2014-07-29 10:44:26,209,-38.0589512,145.3232216,ja
1251,2014-07-29 10:44:31,679,-37.77429443,144.96075281,en
1252,2014-07-29 10:44:59,1008,-37.82360211,145.19419887,fr
1253,2014-07-29 10:45:15,1976,-37.71145726,145.18802279,en
1254,2014-07-29 10:45:23,361,-37.76163943,145.30622141,en
1255,2014-07-29 10:45:40,141,-37.69007766,144.76944641,en
1256,2014-07-29 10:45:48,1008,-37.82360211,145.19419886,fr
1257,2014-07-29 10:46:34,679,-37.79916551,144.97833176,en
1258,2014-07-29 10:46:46,1008,-37.82360211,145.19419886,fr
1259,2014-07-29 10:46:53,258,-37.7848674,144.8973735,en
1260,2014-07-29 10:46:59,105,-37.8000512,144.8153931,en
1261,2014-07-29 10:47:09,87,-37.8369319,145.1050062,th
1262,2014-07-29 10:47:11,1003,-37.85988833,144.97201667,en
1263,2014-07-29 10:47:21,218,-37.58714292,144.71168731,en
1264,2014-07-29 10:47:51,1022,-37.82211591,144.9568476,in
1265,2014-07-29 10:47:54,59,-37.7715163,144.9614886,th
1266,2014-07-29 10:48:07,340,-37.76760587,144.89926879,en
1267,2014-07-29 10:48:31,1266,-37.80629548,144.94126276,en
1268,2014-07-29 10:48:32,779,-37.59002079,145.08731872,en
1269,2014-07-29 10:48:38,216,-37.8145302,144.9625003,en
1270,2014-07-29 10:49:02,199,-37.8776783,145.04812087,en
1271,2014-07-29 10:49:09,318,-37.81374116,144.95214234,en
1272,2014-07-29 10:49:23,390,-37.85334041,144.99930015,en
1273,2014-07-29 10:49:37,320,-37.84428888,145.11207596,en
1274,2014-07-29 10:49:43,104,-37.69409944,144.87491346,en
1275,2014-07-29 10:49:43,200,-37.8544983,145.13263994,ar
1276,2014-07-29 10:49:53,306,-37.95065321,145.17460516,en
1277,2014-07-29 10:49:59,213,-37.82417,144.95607,und
1278,2014-07-29 10:50:19,488,-37.81849808,144.94785093,en
1279,2014-07-29 10:50:42,1733,-37.7280831,144.939259,en
1280,2014-07-29 10:50:45,572,-38.06542255,145.13661621,en
1281,2014-07-29 10:50:54,264,-37.77748838,144.80227333,ja
1282,2014-07-29 10:51:01,1488,-37.8806755,145.0453,en
1283,2014-07-29 10:51:25,264,-37.77700139,144.80236293,ja
1284,2014-07-29 10:51:43,1733,-37.7281073,144.939224,en
1285,2014-07-29 10:51:46,119,-37.81092428,144.96705889,en
1286,2014-07-29 10:52:00,463,-37.77644081,144.91597217,en
1287,2014-07-29 10:52:02,264,-37.77703752,144.80228204,ja
1288,2014-07-29 10:52:04,96,-37.58540357,144.69877451,und
1289,2014-07-29 10:52:36,514,-37.81589743,144.99897707,en
1290,2014-07-29 10:52:46,469,-37.6613804,144.441107,en
1291,2014-07-29 10:52:51,546,-37.7744541,145.24443826,en
1292,2014-07-29 10:52:55,1657,-37.8476003,144.9786626,en
1293,2014-07-29 10:53:29,555,-37.91616135,145.13179946,en
1294,2014-07-29 10:54:14,664,-37.61871099,145.10019225,en
1295,2014-07-29 10:54:57,611,-37.77690486,145.31458689,en
1296,2014-07-29 10:55:04,1269,-37.85344664,145.00261051,en
1297,2014-07-29 10:55:37,209,-38.0589153,145.3231335,ja
1298,2014-07-29 10:56:02,1,-37.69841422,144.96662719,und
1299,2014-07-29 10:56:26,1,-37.69841422,144.96662719,und
1300,2014-07-29 10:56:38,664,-37.61875405,145.10014615,en
1301,2014-07-29 10:56:38,264,-37.77723473,144.80258017,ja
1302,2014-07-29 10:56:58,38,-37.7207961,145.04840666,en
1303,2014-07-29 10:57:10,213,-37.8196432,145.0511668,ja
1304,2014-07-29 10:57:13,530,-38.1256909,145.1282801,en
1305,2014-07-29 10:57:21,290,-37.85019,145.0934,en
1306,2014-07-29 10:57:26,264,-37.77724068,144.80258994,ja
1307,2014-07-29 10:58:51,871,-37.6578988,145.3733787,en
1308,2014-07-29 10:58:56,399,-37.78679092,144.95736827,in
1309,2014-07-29 10:59:25,408,-37.86280184,145.00807024,en
1310,2014-07-29 10:59:31,361,-37.76167923,145.30606326,en
1311,2014-07-29 10:59:51,264,-37.77707364,144.80230476,ja
1312,2014-07-29 11:00:19,1036,-38.01428671,145.30820367,en
1313,2014-07-29 11:00:43,264,-37.77700286,144.80206143,ja
1314,2014-07-29 11:00:47,677,-37.8075658,145.1015518,en
1315,2014-07-29 11:00:53,1579,-37.67674803,144.87266556,en
1316,2014-07-29 11:01:10,1999,-38.03103423,145.3092735,en
1317,2014-07-29 11:01:25,1144,-37.90930519,145.03655856,en
1318,2014-07-29 11:02:40,340,-37.84639518,145.06043822,ja
1319,2014-07-29 11:02:49,191,-37.9395537,145.1370221,ar
1320,2014-07-29 11:03:06,340,-37.84639518,145.06043822,ja
1321,2014-07-29 11:03:12,264,-37.77724494,144.80255512,ja
1322,2014-07-29 11:03:55,1579,-37.67679427,144.87270478,en
1323,2014-07-29 11:04:00,37,-37.73333063,145.03136742,ar
1324,2014-07-29 11:04:02,185,-37.76707569,144.98016948,en
1325,2014-07-29 11:04:48,841,-37.84655952,144.65514795,en
1326,2014-07-29 11:04:49,264,-37.77723577,144.80257948,ja
1327,2014-07-29 11:05:58,1994,-37.7790793,145.5409333,en
1328,2014-07-29 11:07:33,1989,-37.83925172,144.99676174,en
1329,2014-07-29 11:07:40,33,-37.80247742,144.9633205,en
1330,2014-07-29 11:08:14,700,-37.8062106,145.22275982,en
1331,2014-07-29 11:08:26,469,-37.661406,144.4411482,en
1332,2014-07-29 11:08:28,1733,-37.7280614,144.9392238,en
1333,2014-07-29 11:09:09,376,-37.80409438,144.96084485,en
1334,2014-07-29 11:09:10,198,-37.85049144,145.1243114,ar
1335,2014-07-29 11:09:43,943,-37.8673721,144.9902499,en
1336,2014-07-29 11:09:48,677,-37.8075616,145.101503,en
1337,2014-07-29 11:09:54,736,-37.7281033,144.9392847,en
1338,2014-07-29 11:10:30,306,-37.95057398,145.17469346,en
1339,2014-07-29 11:10:35,76,-37.8972774,144.7534491,und
1340,2014-07-29 11:10:50,264,-37.77710135,144.80226905,ja
1341,2014-07-29 11:10:52,601,-37.98067979,145.16403231,en
1342,2014-07-29 11:11:00,37,-37.73333925,145.03145717,ar
1343,2014-07-29 11:11:00,120,-37.83916596,144.99560514,en
1344,2014-07-29 11:11:13,255,-37.82331826,144.96337482,en
1345,2014-07-29 11:11:13,1801,-37.9065654,145.34136615,en
1346,2014-07-29 11:11:17,400,-37.75507717,145.17096736,en
1347,2014-07-29 11:11:46,255,-37.82351163,144.96348202,en
1348,2014-07-29 11:11:53,33,-37.80152842,144.96119934,en
1349,2014-07-29 11:12:00,841,-37.84658256,144.65511379,und
1350,2014-07-29 11:12:12,264,-37.77724504,144.80255361,ja
1351,2014-07-29 11:12:17,116,-37.8349069,145.03139341,en
1352,2014-07-29 11:14:26,841,-37.84656377,144.65515735,en
1353,2014-07-29 11:15:24,229,-37.78095065,145.0004962,en
1354,2014-07-29 11:15:41,736,-37.7280294,144.9392343,en
1355,2014-07-29 11:16:03,410,-37.78509721,144.93928314,es
1356,2014-07-29 11:16:05,320,-37.81038,144.95632,in
1357,2014-07-29 11:16:08,393,-37.77668858,144.99724117,en
1358,2014-07-29 11:16:23,841,-37.8465623,144.65515778,en
1359,2014-07-29 11:16:38,399,-37.7864026,144.9467633,in
1360,2014-07-29 11:17:14,736,-37.7280903,144.9392526,en
1361,2014-07-29 11:17:57,92,-37.80536904,144.96008528,en
1362,2014-07-29 11:18:01,624,-37.79509867,144.97885449,en
1363,2014-07-29 11:18:28,354,-37.911046,145.1263392,und
1364,2014-07-29 11:18:34,581,-37.87432041,145.07659717,en
1365,2014-07-29 11:19:11,465,-38.00463712,145.31966856,en
1366,2014-07-29 11:19:11,153,-37.78785644,144.89711282,und
1367,2014-07-29 11:19:34,440,-37.81782357,144.99224572,en
1368,2014-07-29 11:19:37,291,-37.81311845,144.99240084,en
1369,2014-07-29 11:20:47,1994,-37.7790296,145.5409679,en
1370,2014-07-29 11:21:01,465,-38.00439107,145.31948773,en
1371,2014-07-29 11:21:04,91,-37.71050651,144.79042211,en
1372,2014-07-29 11:21:15,338,-37.88529974,145.18122142,en
1373,2014-07-29 11:21:49,209,-38.0589486,145.3232305,ja
1374,2014-07-29 11:22:11,465,-38.00448071,145.31953565,en
1375,2014-07-29 11:22:15,826,-37.78116821,145.16353575,en
1376,2014-07-29 11:22:30,2001,-37.7789569,144.97742792,en
1377,2014-07-29 11:22:30,99,-37.75555357,144.91145972,en
1378,2014-07-29 11:22:46,259,-37.81329479,144.95945165,en
1379,2014-07-29 11:22:56,1847,-37.58540265,144.75309083,en
1380,2014-07-29 11:23:03,266,-37.7684991,144.9724957,en
1381,2014-07-29 11:23:04,413,-37.80299251,144.90381747,en
1382,2014-07-29 11:23:11,79,-38.22828335,145.04560968,nl
1383,2014-07-29 11:24:05,338,-37.88510829,145.18126192,en
1384,2014-07-29 11:24:19,826,-37.78116821,145.16353575,en
1385,2014-07-29 11:24:20,758,-37.77016327,144.9177819,en
1386,2014-07-29 11:25:32,377,-37.8040312,144.97208275,en
1387,2014-07-29 11:28:08,44,-37.85309982,145.00242615,en
1388,2014-07-29 11:28:09,194,-37.57563095,144.71480339,en
